peptide_id,bucket,category,reason
7687,b3_excluded_residue_no_smiles,residue_based,position 2 ('D-2-NAL'): unknown residue code 'D-2-NAL': no match in p2smi database (checked Code='2-NAL'); position 5 ('DEtGly'): unknown residue code 'DEtGly': no match in p2smi database (checked Code='DETGLY')
7697,b3_excluded_residue_no_smiles,residue_based,"position 2 ('D-2-NAL'): unknown residue code 'D-2-NAL': no match in p2smi database (checked Code='2-NAL'); position 5 ('(R,R)-ACPC'): unknown residue code '(R,R)-ACPC': no match in p2smi database (checked Code='(R,R)-ACPC')"
7738,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7740,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'LEUol' (only free acid or AMD amidation supported)
7745,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7742,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7746,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7747,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7741,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7744,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
7797,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7794,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7799,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7800,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7796,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7776,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'DiMIQ' (only free acid or AMD amidation supported)
7775,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'DiMIQ' (only free acid or AMD amidation supported)
7787,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7781,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'DiMIQ' (only free acid or AMD amidation supported)
7779,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'DiMIQ' (only free acid or AMD amidation supported)
7828,b3_excluded_residue_no_smiles,residue_based,"position 2 ('N,N-Me-Lys'): unknown residue code 'N,N-Me-Lys': no match in p2smi database (checked Code='N,N-ME-LYS'); position 3 ('N,N-Me-Lys'): unknown residue code 'N,N-Me-Lys': no match in p2smi database (checked Code='N,N-ME-LYS'); position 12 ('N,N-Me-Lys'): unknown residue code 'N,N-Me-Lys': no match in p2smi database (checked Code='N,N-ME-LYS'); position 13 ('N,N-Me-Lys'): unknown residue code 'N,N-Me-Lys': no match in p2smi database (checked Code='N,N-ME-LYS')"
7783,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7785,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7823,b3_excluded_residue_no_smiles,residue_based,position 2 ('ADMArg'): unknown residue code 'ADMArg': no match in p2smi database (checked Code='ADMARG'); position 3 ('ADMArg'): unknown residue code 'ADMArg': no match in p2smi database (checked Code='ADMARG'); position 12 ('ADMArg'): unknown residue code 'ADMArg': no match in p2smi database (checked Code='ADMARG'); position 13 ('ADMArg'): unknown residue code 'ADMArg': no match in p2smi database (checked Code='ADMARG')
7791,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7790,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'DiMIQ' (only free amine or ACT acetylation supported)
7892,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'C3H7-NH2' (only free acid or AMD amidation supported)
7888,b3_excluded_residue_no_smiles,residue_based,position 19 ('Arg(NO2)'): unknown residue code 'Arg(NO2)': no match in p2smi database (checked Code='ARG(NO2)')
7901,b3_excluded_residue_no_smiles,residue_based,position 19 ('AGP'): unknown residue code 'AGP': no match in p2smi database (checked Code='AGP')
7887,b3_excluded_residue_no_smiles,residue_based,position 19 ('AGP'): unknown residue code 'AGP': no match in p2smi database (checked Code='AGP')
7904,b3_excluded_residue_no_smiles,residue_based,position 15 ('AGP'): unknown residue code 'AGP': no match in p2smi database (checked Code='AGP')
7889,b3_excluded_residue_no_smiles,residue_based,position 19 ('Me-ARG'): unknown residue code 'Me-ARG': no match in p2smi database (checked Code='ME-ARG')
7906,b3_excluded_residue_no_smiles,residue_based,position 15 ('AGP'): unknown residue code 'AGP': no match in p2smi database (checked Code='AGP'); position 19 ('AGP'): unknown residue code 'AGP': no match in p2smi database (checked Code='AGP')
7911,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'C3H7-NH2' (only free acid or AMD amidation supported)
7908,b3_excluded_residue_no_smiles,residue_based,position 19 ('AGP'): unknown residue code 'AGP': no match in p2smi database (checked Code='AGP')
7916,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C9B' (only free amine or ACT acetylation supported)
7917,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C11' (only free amine or ACT acetylation supported)
7971,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C11' (only free amine or ACT acetylation supported)
7953,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F7' (only free amine or ACT acetylation supported)
7957,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F9' (only free amine or ACT acetylation supported)
7970,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C9B' (only free amine or ACT acetylation supported)
7946,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C20' (only free amine or ACT acetylation supported)
7966,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F9B' (only free amine or ACT acetylation supported)
7967,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F11' (only free amine or ACT acetylation supported)
7990,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F7' (only free amine or ACT acetylation supported)
8011,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'LEUol' (only free acid or AMD amidation supported)
8005,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8007,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8008,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8013,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
7948,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '16-OH-C16' (only free amine or ACT acetylation supported)
8012,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'LEUol' (only free acid or AMD amidation supported)
7855,b3_excluded_residue_no_smiles,residue_based,position 1 ('D-Me-Phe'): unknown residue code 'D-Me-Phe': no match in p2smi database (checked Code='ME-PHE'); position 5 ('D-Allo-ILE'): unknown residue code 'D-Allo-ILE': no match in p2smi database (checked Code='ALLO-ILE'); position 10 ('Allo-End'): unknown residue code 'Allo-End': no match in p2smi database (checked Code='ALLO-END')
8015,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
7991,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F9' (only free amine or ACT acetylation supported)
8006,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
7978,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
7974,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C20' (only free amine or ACT acetylation supported)
7982,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
7992,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F9B' (only free amine or ACT acetylation supported)
7988,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '16-OH-C16' (only free amine or ACT acetylation supported)
7980,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8009,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8014,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
7993,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F11' (only free amine or ACT acetylation supported)
8025,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'TRPol' (only free acid or AMD amidation supported)
7984,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
7986,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8023,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8024,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'TRPol' (only free acid or AMD amidation supported)
8028,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8027,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8026,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'TRPol' (only free acid or AMD amidation supported)
7976,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8000,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8054,b3_excluded_residue_no_smiles,residue_based,position 1 ('D-PYA'): unknown residue code 'D-PYA': no match in p2smi database (checked Code='PYA')
8053,b3_excluded_residue_no_smiles,residue_based,position 1 ('D-PYA'): unknown residue code 'D-PYA': no match in p2smi database (checked Code='PYA')
7997,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8060,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8037,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PHEol' (only free acid or AMD amidation supported)
8213,b3_excluded_residue_no_smiles,residue_based,position 9 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS')
8210,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8284,b3_excluded_residue_no_smiles,residue_based,position 19 ('AzAla'): unknown residue code 'AzAla': no match in p2smi database (checked Code='AZALA')
8257,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8246,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8254,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8251,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8262,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8258,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8247,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
8264,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
