peptide_id,organism,mic_value_uM,mic_type,active_threshold_uM,inactive_threshold_uM,threshold_match_level,label,label_reason
6622,Propionibacterium sp.,0.0128,averaged,,,none,unlabeled,no_threshold_available
6622,Acidipropionibacterium acidipropionici,0.0165,exact,,,none,unlabeled,no_threshold_available
6622,Listeria monocytogenes,0.0297,averaged,,,none,unlabeled,no_threshold_available
6622,Listeria innocua,0.0787,exact,,,none,unlabeled,no_threshold_available
6622,Staphylococcus aureus,0.136,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6622,Staphylococcus carnosus,0.075,exact,,,none,unlabeled,no_threshold_available
6622,Enterococcus faecium,0.0434,exact,,,none,unlabeled,no_threshold_available
6622,Enterococcus hirae,0.00544,exact,,,none,unlabeled,no_threshold_available
6622,Lactiplantibacillus plantarum,0.0869,exact,,,none,unlabeled,no_threshold_available
6622,Bacillus coagulans,89.0,exact,,,none,unlabeled,no_threshold_available
6622,Bacillus subtilis,44.5,exact,,,none,unlabeled,no_threshold_available
6623,Latilactobacillus sakei,2.07e-05,exact,,,none,unlabeled,no_threshold_available
6623,Latilactobacillus curvatus,0.0994,exact,,,none,unlabeled,no_threshold_available
6623,Limosilactobacillus fermentum,0.168,exact,,,none,unlabeled,no_threshold_available
6623,Pediococcus pentosaceus,0.126,exact,,,none,unlabeled,no_threshold_available
6623,Enterococcus faecalis,0.00228,exact,,,none,unlabeled,no_threshold_available
6623,Clostridium sporogenes,0.207,exact,,,none,unlabeled,no_threshold_available
6623,Clostridium tyrobutyricum,0.184,averaged,,,none,unlabeled,no_threshold_available
6623,Propionibacterium sp.,0.00934,averaged,,,none,unlabeled,no_threshold_available
6623,Acidipropionibacterium acidipropionici,0.00828,exact,,,none,unlabeled,no_threshold_available
6623,Listeria monocytogenes,0.00881,averaged,,,none,unlabeled,no_threshold_available
6623,Listeria innocua,0.0249,exact,,,none,unlabeled,no_threshold_available
6623,Staphylococcus aureus,0.166,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6623,Staphylococcus carnosus,0.0373,exact,,,none,unlabeled,no_threshold_available
6636,Cutibacterium acnes,0.000129,exact,,,none,unlabeled,no_threshold_available
6636,Staphylococcus aureus,2.07,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6636,Micrococcus luteus,0.129,exact,,,none,unlabeled,no_threshold_available
6636,Porphyromonas gingivalis,0.000129,exact,,,none,unlabeled,no_threshold_available
6636,Actinomyces naeslundii,2.07,exact,,,none,unlabeled,no_threshold_available
6636,Streptococcus mutans,2.07,exact,,,none,unlabeled,no_threshold_available
6636,Streptococcus pneumoniae,2.07,exact,,,none,unlabeled,no_threshold_available
6636,Streptococcus pyogenes,2.07,exact,,,none,unlabeled,no_threshold_available
6636,Haemophilus Influenzae,2.07,exact,,,none,unlabeled,no_threshold_available
6636,Bacteroides fragilis,0.129,exact,,,none,unlabeled,no_threshold_available
6636,Escherichia coli,0.0647,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6646,Escherichia coli,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6646,Bacillus subtilis,50.0,censored,,,none,unlabeled,no_threshold_available
6649,Escherichia coli,3.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6649,Staphylococcus aureus,25.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6650,Escherichia coli,25.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6650,Staphylococcus aureus,6.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6651,Escherichia coli,3.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6651,Staphylococcus aureus,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6653,Escherichia coli,3.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6653,Staphylococcus aureus,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6654,Escherichia coli,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6654,Staphylococcus aureus,3.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6655,Escherichia coli,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6655,Staphylococcus aureus,3.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6658,Escherichia coli,50.0,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6658,Staphylococcus aureus,3.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6665,Escherichia coli,6.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6665,Staphylococcus aureus,12.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6666,Escherichia coli,4.5,censored,32.0,128.0,species,active,value_at_or_below_active_threshold
6666,Staphylococcus aureus,4.5,censored,32.0,128.0,species,active,value_at_or_below_active_threshold
6667,Escherichia coli,2.2,censored,32.0,128.0,species,active,value_at_or_below_active_threshold
6667,Staphylococcus aureus,1.5,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6668,Escherichia coli,1.53,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6668,Staphylococcus aureus,0.765,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6669,Streptococcus sp.,0.972,averaged,,,none,unlabeled,no_threshold_available
6669,Corynebacterium sp.,0.1,censored,,,none,unlabeled,no_threshold_available
6669,Staphylococcus sp.,1.08,censored,,,none,unlabeled,no_threshold_available
6669,Moraxella spp.,0.263,censored,,,none,unlabeled,no_threshold_available
6669,Neisseria spp.,4.21,exact,,,none,unlabeled,no_threshold_available
6669,Haemophilus spp.,2.37,censored,,,none,unlabeled,no_threshold_available
6669,Acinetobacter calcoaceticus,0.541,censored,,,none,unlabeled,no_threshold_available
6669,Klebsiella pneumoniae,3.37,averaged,,,none,unlabeled,no_threshold_available
6669,Escherichia coli,0.637,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6669,Pseudomonas aeruginosa,5.89,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6669,Acinetobacter baumannii,1.03,averaged,,,none,unlabeled,no_threshold_available
6669,Staphylococcus aureus,2.7,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6669,Bacillus subtilis,1.05,exact,,,none,unlabeled,no_threshold_available
6669,Micrococcus luteus,0.775,averaged,,,none,unlabeled,no_threshold_available
6669,Enterococcus faecium,1.05,exact,,,none,unlabeled,no_threshold_available
6669,Listeria monocytogenes,1.05,exact,,,none,unlabeled,no_threshold_available
6669,Klebsiella oxytoca,1.05,exact,,,none,unlabeled,no_threshold_available
6669,Citrobacter freundii,1.05,exact,,,none,unlabeled,no_threshold_available
6669,Salmonella enterica,1.05,exact,,,none,unlabeled,no_threshold_available
6671,Salmonella enterica,99.3,exact,,,none,unlabeled,no_threshold_available
6671,Staphylococcus aureus,9.93,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6671,Bacillus subtilis,0.993,exact,,,none,unlabeled,no_threshold_available
6672,Salmonella enterica,107.0,exact,,,none,unlabeled,no_threshold_available
6672,Staphylococcus aureus,32.1,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6672,Bacillus subtilis,3.21,exact,,,none,unlabeled,no_threshold_available
6673,Staphylococcus aureus,13.1,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6673,Mycobacterium fortuitum,30.2,exact,,,none,unlabeled,no_threshold_available
6673,Bacillus subtilis,1.01,exact,,,none,unlabeled,no_threshold_available
6673,Acinetobacter baumannii,32.4,exact,,,none,unlabeled,no_threshold_available
6673,Klebsiella pneumoniae,32.4,censored,,,none,unlabeled,no_threshold_available
6673,Pseudomonas aeruginosa,32.4,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6673,Klebsiella aerogenes,32.4,censored,,,none,unlabeled,no_threshold_available
6673,Enterococcus faecium,4.05,exact,,,none,unlabeled,no_threshold_available
6673,Francisella tularensis,162.0,censored,,,none,unlabeled,no_threshold_available
6673,Bacillus anthracis,0.318,exact,,,none,unlabeled,no_threshold_available
6673,Brucella melitensis,162.0,censored,,,none,unlabeled,no_threshold_available
6673,Yersinia pestis,162.0,censored,,,none,unlabeled,no_threshold_available
6676,Salmonella enterica,9.83,exact,,,none,unlabeled,no_threshold_available
6676,Staphylococcus aureus,15.6,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6676,Mycobacterium fortuitum,9.83,exact,,,none,unlabeled,no_threshold_available
6676,Bacillus subtilis,0.983,exact,,,none,unlabeled,no_threshold_available
6676,Acinetobacter baumannii,2.56,exact,,,none,unlabeled,no_threshold_available
6676,Klebsiella pneumoniae,41.0,exact,,,none,unlabeled,no_threshold_available
6676,Pseudomonas aeruginosa,41.0,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6676,Klebsiella aerogenes,41.0,exact,,,none,unlabeled,no_threshold_available
6676,Enterococcus faecium,10.2,exact,,,none,unlabeled,no_threshold_available
6676,Yersinia pestis,205.0,exact,,,none,unlabeled,no_threshold_available
6676,Brucella melitensis,205.0,exact,,,none,unlabeled,no_threshold_available
6676,Brucella abortus,205.0,exact,,,none,unlabeled,no_threshold_available
6676,Francisella tularensis,102.0,exact,,,none,unlabeled,no_threshold_available
6676,Burkholderia mallei,205.0,exact,,,none,unlabeled,no_threshold_available
6676,Burkholderia pseudomallei,205.0,exact,,,none,unlabeled,no_threshold_available
6686,Salmonella enterica,3.73,exact,,,none,unlabeled,no_threshold_available
6686,Staphylococcus aureus,12.4,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6686,Mycobacterium fortuitum,12.4,exact,,,none,unlabeled,no_threshold_available
6686,Bacillus subtilis,1.24,exact,,,none,unlabeled,no_threshold_available
6687,Salmonella enterica,3.29,exact,,,none,unlabeled,no_threshold_available
6687,Staphylococcus aureus,32.9,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6687,Mycobacterium fortuitum,3.29,exact,,,none,unlabeled,no_threshold_available
6687,Bacillus subtilis,1.1,exact,,,none,unlabeled,no_threshold_available
6688,Salmonella enterica,10.7,exact,,,none,unlabeled,no_threshold_available
6688,Staphylococcus aureus,3.2,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6688,Mycobacterium fortuitum,32.0,exact,,,none,unlabeled,no_threshold_available
6688,Bacillus subtilis,1.07,exact,,,none,unlabeled,no_threshold_available
6690,Salmonella enterica,9.84,exact,,,none,unlabeled,no_threshold_available
6690,Staphylococcus aureus,9.84,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6690,Mycobacterium fortuitum,2.95,exact,,,none,unlabeled,no_threshold_available
6690,Bacillus subtilis,0.984,exact,,,none,unlabeled,no_threshold_available
6691,Escherichia coli,0.4,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6691,Salmonella typhimurium,0.9,exact,,,none,unlabeled,no_threshold_available
6691,Yersinia enterocolitica,0.4,exact,,,none,unlabeled,no_threshold_available
6691,Klebsiella pneumoniae,2.25,censored,,,none,unlabeled,no_threshold_available
6691,Citrobacter freundii,7.1,exact,,,none,unlabeled,no_threshold_available
6691,Serratia marcescens,7.17,averaged,,,none,unlabeled,no_threshold_available
6691,Staphylococcus aureus,14.3,censored,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6692,Bacillus coagulans,0.15,exact,,,none,unlabeled,no_threshold_available
6692,Listeria innocua,0.59,exact,,,none,unlabeled,no_threshold_available
6692,Enterococcus faecalis,0.3,exact,,,none,unlabeled,no_threshold_available
6692,Lactiplantibacillus plantarum,1.2,exact,,,none,unlabeled,no_threshold_available
6692,Latilactobacillus sakei,0.3,exact,,,none,unlabeled,no_threshold_available
6693,Bacillus coagulans,2.4,exact,,,none,unlabeled,no_threshold_available
6693,Listeria innocua,9.5,exact,,,none,unlabeled,no_threshold_available
6693,Enterococcus faecalis,2.4,exact,,,none,unlabeled,no_threshold_available
6693,Lactiplantibacillus plantarum,4.8,exact,,,none,unlabeled,no_threshold_available
6694,Enterococcus faecalis,0.833,averaged,,,none,unlabeled,no_threshold_available
6694,Bacillus cereus,0.75,averaged,,,none,unlabeled,no_threshold_available
6694,Bacillus megaterium,0.5,exact,,,none,unlabeled,no_threshold_available
6694,Listeria innocua,0.75,averaged,,,none,unlabeled,no_threshold_available
6694,Listeria monocytogenes,0.5,exact,,,none,unlabeled,no_threshold_available
6694,Staphylococcus aureus,1.29,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6694,Escherichia coli,10.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6694,Arthrobacter sp.,0.218,exact,,,none,unlabeled,no_threshold_available
6694,Mycobacterium tuberculosis,5.78,averaged,,,none,unlabeled,no_threshold_available
6694,Mycobacterium smegmatis,8.95,exact,,,none,unlabeled,no_threshold_available
6694,Mycobacterium xenopi,0.28,censored,,,none,unlabeled,no_threshold_available
6694,Mycobacterium gordonae,0.28,censored,,,none,unlabeled,no_threshold_available
6694,Mycobacterium lentiflavum,35.8,censored,,,none,unlabeled,no_threshold_available
6695,Enterococcus faecalis,1.17,averaged,,,none,unlabeled,no_threshold_available
6695,Bacillus cereus,0.5,exact,,,none,unlabeled,no_threshold_available
6695,Bacillus megaterium,0.5,exact,,,none,unlabeled,no_threshold_available
6695,Listeria innocua,0.75,averaged,,,none,unlabeled,no_threshold_available
6695,Listeria monocytogenes,0.5,exact,,,none,unlabeled,no_threshold_available
6695,Staphylococcus aureus,3.5,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6695,Escherichia coli,10.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6695,Arthrobacter sp.,1.04,exact,,,none,unlabeled,no_threshold_available
6696,Enterococcus faecalis,0.833,averaged,,,none,unlabeled,no_threshold_available
6696,Bacillus cereus,0.5,exact,,,none,unlabeled,no_threshold_available
6696,Bacillus megaterium,0.5,exact,,,none,unlabeled,no_threshold_available
6696,Listeria innocua,0.75,averaged,,,none,unlabeled,no_threshold_available
6696,Listeria monocytogenes,0.75,averaged,,,none,unlabeled,no_threshold_available
6696,Staphylococcus aureus,3.5,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
6696,Escherichia coli,10.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6696,Arthrobacter sp.,0.391,exact,,,none,unlabeled,no_threshold_available
6697,Enterococcus faecalis,56.0,averaged,,,none,unlabeled,no_threshold_available
6697,Bacillus cereus,14.0,exact,,,none,unlabeled,no_threshold_available
6697,Bacillus megaterium,14.0,exact,,,none,unlabeled,no_threshold_available
6697,Listeria innocua,28.0,exact,,,none,unlabeled,no_threshold_available
6697,Listeria monocytogenes,14.0,exact,,,none,unlabeled,no_threshold_available
6697,Staphylococcus aureus,84.0,exact,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
6697,Escherichia coli,28.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6698,Enterococcus faecalis,0.833,averaged,,,none,unlabeled,no_threshold_available
6698,Bacillus cereus,0.75,averaged,,,none,unlabeled,no_threshold_available
6698,Bacillus megaterium,0.75,averaged,,,none,unlabeled,no_threshold_available
6698,Listeria innocua,0.75,averaged,,,none,unlabeled,no_threshold_available
6698,Listeria monocytogenes,0.75,averaged,,,none,unlabeled,no_threshold_available
6698,Staphylococcus aureus,10.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6698,Escherichia coli,10.0,exact,32.0,128.0,species,active,value_at_or_below_active_threshold
6699,Arthrobacter sp.,0.882,exact,,,none,unlabeled,no_threshold_available
6699,Bacillus cereus,3.53,exact,,,none,unlabeled,no_threshold_available
6699,Bacillus megaterium,0.44,exact,,,none,unlabeled,no_threshold_available
6699,Enterococcus faecalis,1.76,averaged,,,none,unlabeled,no_threshold_available
6699,Listeria innocua,1.13,exact,,,none,unlabeled,no_threshold_available
6699,Listeria monocytogenes,0.44,exact,,,none,unlabeled,no_threshold_available
